model,precision,recall
XGBoost,0.35228331780055916,1.0
XGBoost,0.35261194029850745,1.0
XGBoost,0.35694050991501414,1.0
XGBoost,0.3572778827977316,1.0
XGBoost,0.3576158940397351,1.0
XGBoost,0.35795454545454547,1.0
XGBoost,0.3582938388625592,1.0
XGBoost,0.3586337760910816,1.0
XGBoost,0.358974358974359,1.0
XGBoost,0.3593155893536122,1.0
XGBoost,0.35965746907706947,1.0
XGBoost,0.36,1.0
XGBoost,0.3603431839847474,1.0
XGBoost,0.3620689655172414,1.0
XGBoost,0.3624161073825503,1.0
XGBoost,0.362763915547025,1.0
XGBoost,0.3631123919308357,1.0
XGBoost,0.36346153846153845,1.0
XGBoost,0.3638113570741097,1.0
XGBoost,0.36416184971098264,1.0
XGBoost,0.36451301832208294,1.0
XGBoost,0.36486486486486486,1.0
XGBoost,0.3652173913043478,1.0
XGBoost,0.3655705996131528,1.0
XGBoost,0.3659244917715392,1.0
XGBoost,0.36627906976744184,1.0
XGBoost,0.36663433559650827,1.0
XGBoost,0.36699029126213595,1.0
XGBoost,0.3673469387755102,1.0
XGBoost,0.36770428015564205,1.0
XGBoost,0.36806231742940604,1.0
XGBoost,0.3684210526315789,1.0
XGBoost,0.369140625,1.0
XGBoost,0.36950146627565983,1.0
XGBoost,0.3698630136986301,1.0
XGBoost,0.3702252693437806,1.0
XGBoost,0.37058823529411766,1.0
XGBoost,0.37095191364082436,1.0
XGBoost,0.3713163064833006,1.0
XGBoost,0.37168141592920356,1.0
XGBoost,0.3720472440944882,1.0
XGBoost,0.3724137931034483,1.0
XGBoost,0.3727810650887574,1.0
XGBoost,0.37314906219151034,1.0
XGBoost,0.37351778656126483,1.0
XGBoost,0.37425742574257426,1.0
XGBoost,0.37462834489593655,1.0
XGBoost,0.375,1.0
XGBoost,0.37686939182452645,1.0
XGBoost,0.3772455089820359,1.0
XGBoost,0.3776223776223776,1.0
XGBoost,0.378,1.0
XGBoost,0.3783783783783784,1.0
XGBoost,0.3787575150300601,1.0
XGBoost,0.3791374122367101,1.0
XGBoost,0.3795180722891566,1.0
XGBoost,0.3798994974874372,1.0
XGBoost,0.38028169014084506,1.0
XGBoost,0.3806646525679758,1.0
XGBoost,0.3810483870967742,1.0
XGBoost,0.38143289606458125,1.0
XGBoost,0.38181818181818183,1.0
XGBoost,0.3822042467138524,1.0
XGBoost,0.3825910931174089,1.0
XGBoost,0.3829787234042553,1.0
XGBoost,0.38336713995943206,1.0
XGBoost,0.383756345177665,1.0
XGBoost,0.38414634146341464,1.0
XGBoost,0.38453713123092575,1.0
XGBoost,0.384928716904277,1.0
XGBoost,0.3853211009174312,1.0
XGBoost,0.38571428571428573,1.0
XGBoost,0.3861082737487232,1.0
XGBoost,0.38650306748466257,1.0
XGBoost,0.38689866939611056,1.0
XGBoost,0.38729508196721313,1.0
XGBoost,0.38769230769230767,1.0
XGBoost,0.38809034907597534,1.0
XGBoost,0.38848920863309355,1.0
XGBoost,0.3888888888888889,1.0
XGBoost,0.38928939237899074,1.0
XGBoost,0.38969072164948454,1.0
XGBoost,0.39009287925696595,1.0
XGBoost,0.390495867768595,1.0
XGBoost,0.390899689762151,1.0
XGBoost,0.3917098445595855,1.0
XGBoost,0.3921161825726141,1.0
XGBoost,0.3925233644859813,1.0
XGBoost,0.39293139293139295,1.0
XGBoost,0.39334027055150883,1.0
XGBoost,0.39375,1.0
XGBoost,0.39416058394160586,1.0
XGBoost,0.3945720250521921,1.0
XGBoost,0.3949843260188088,1.0
XGBoost,0.39539748953974896,1.0
XGBoost,0.3958115183246073,1.0
XGBoost,0.39622641509433965,1.0
XGBoost,0.39664218258132217,1.0
XGBoost,0.39705882352941174,1.0
XGBoost,0.39747634069400634,1.0
XGBoost,0.39789473684210525,1.0
XGBoost,0.39831401475237094,1.0
XGBoost,0.3987341772151899,1.0
XGBoost,0.3991552270327349,1.0
XGBoost,0.39957716701902746,1.0
XGBoost,0.4,1.0
XGBoost,0.4004237288135593,1.0
XGBoost,0.40084835630965004,1.0
XGBoost,0.4012738853503185,1.0
XGBoost,0.40170031880977686,1.0
XGBoost,0.4021276595744681,1.0
XGBoost,0.402555910543131,1.0
XGBoost,0.40298507462686567,1.0
XGBoost,0.4034151547491996,1.0
XGBoost,0.40384615384615385,1.0
XGBoost,0.4042780748663102,1.0
XGBoost,0.40471092077087795,1.0
XGBoost,0.40514469453376206,1.0
XGBoost,0.4055793991416309,1.0
XGBoost,0.40601503759398494,1.0
XGBoost,0.4064516129032258,1.0
XGBoost,0.4068891280947255,1.0
XGBoost,0.4090909090909091,1.0
XGBoost,0.409534127843987,1.0
XGBoost,0.40997830802603036,1.0
XGBoost,0.41042345276872966,1.0
XGBoost,0.4108695652173913,1.0
XGBoost,0.41131664853101196,1.0
XGBoost,0.4117647058823529,1.0
XGBoost,0.4122137404580153,1.0
XGBoost,0.4126637554585153,1.0
XGBoost,0.4131147540983607,1.0
XGBoost,0.4135667396061269,1.0
XGBoost,0.4140197152245345,1.0
XGBoost,0.4144736842105263,1.0
XGBoost,0.4149286498353458,1.0
XGBoost,0.4153846153846154,1.0
XGBoost,0.4158415841584158,1.0
XGBoost,0.41629955947136565,1.0
XGBoost,0.41675854465270123,1.0
XGBoost,0.41721854304635764,1.0
XGBoost,0.4176795580110497,1.0
XGBoost,0.41814159292035397,1.0
XGBoost,0.4190687361419069,1.0
XGBoost,0.4195338512763596,1.0
XGBoost,0.42,1.0
XGBoost,0.42046718576195774,1.0
XGBoost,0.4209354120267261,1.0
XGBoost,0.4214046822742475,1.0
XGBoost,0.421875,1.0
XGBoost,0.4223463687150838,1.0
XGBoost,0.4228187919463087,1.0
XGBoost,0.4232922732362822,1.0
XGBoost,0.42376681614349776,1.0
XGBoost,0.42424242424242425,1.0
XGBoost,0.4247191011235955,1.0
XGBoost,0.4251968503937008,1.0
XGBoost,0.42567567567567566,1.0
XGBoost,0.42615558060879366,1.0
XGBoost,0.42663656884875845,1.0
XGBoost,0.4271186440677966,1.0
XGBoost,0.4276018099547511,1.0
XGBoost,0.42808607021517553,1.0
XGBoost,0.42857142857142855,1.0
XGBoost,0.42905788876276957,1.0
XGBoost,0.42954545454545456,1.0
XGBoost,0.4300341296928328,1.0
XGBoost,0.4305239179954442,1.0
XGBoost,0.43101482326111745,1.0
XGBoost,0.4315068493150685,1.0
XGBoost,0.432,1.0
XGBoost,0.43249427917620137,1.0
XGBoost,0.4329896907216495,1.0
XGBoost,0.4334862385321101,1.0
XGBoost,0.43398392652123996,1.0
XGBoost,0.43448275862068964,1.0
XGBoost,0.43498273878020716,1.0
XGBoost,0.43548387096774194,1.0
XGBoost,0.4359861591695502,1.0
XGBoost,0.43648960739030024,1.0
XGBoost,0.4369942196531792,1.0
XGBoost,0.4375,1.0
XGBoost,0.4380069524913094,1.0
XGBoost,0.4385150812064965,1.0
XGBoost,0.43902439024390244,1.0
XGBoost,0.43953488372093025,1.0
XGBoost,0.440046565774156,1.0
XGBoost,0.4405594405594406,1.0
XGBoost,0.441073512252042,1.0
XGBoost,0.441588785046729,1.0
XGBoost,0.4421052631578947,1.0
XGBoost,0.4426229508196721,1.0
XGBoost,0.44314185228604924,1.0
XGBoost,0.44366197183098594,1.0
XGBoost,0.44418331374853115,1.0
XGBoost,0.4447058823529412,1.0
XGBoost,0.4452296819787986,1.0
XGBoost,0.44575471698113206,1.0
XGBoost,0.4462809917355372,1.0
XGBoost,0.44680851063829785,1.0
XGBoost,0.44733727810650886,1.0
XGBoost,0.44786729857819907,1.0
XGBoost,0.4483985765124555,1.0
XGBoost,0.4489311163895487,1.0
XGBoost,0.44946492271105826,1.0
XGBoost,0.45,1.0
XGBoost,0.4505363528009535,1.0
XGBoost,0.4510739856801909,1.0
XGBoost,0.45161290322580644,1.0
XGBoost,0.45215311004784686,1.0
XGBoost,0.45269461077844314,1.0
XGBoost,0.45323741007194246,1.0
XGBoost,0.453781512605042,1.0
XGBoost,0.4543269230769231,1.0
XGBoost,0.4548736462093863,1.0
XGBoost,0.45542168674698796,1.0
XGBoost,0.4559710494571773,1.0
XGBoost,0.45652173913043476,1.0
XGBoost,0.4570737605804111,1.0
XGBoost,0.4576271186440678,1.0
XGBoost,0.4581818181818182,1.0
XGBoost,0.4587378640776699,1.0
XGBoost,0.45929526123936815,1.0
XGBoost,0.45985401459854014,1.0
XGBoost,0.46041412911084045,1.0
XGBoost,0.4609756097560976,1.0
XGBoost,0.46153846153846156,1.0
XGBoost,0.4621026894865526,1.0
XGBoost,0.46266829865361075,1.0
XGBoost,0.4632352941176471,1.0
XGBoost,0.4638036809815951,1.0
XGBoost,0.4643734643734644,1.0
XGBoost,0.46494464944649444,1.0
XGBoost,0.46551724137931033,1.0
XGBoost,0.46609124537607893,1.0
XGBoost,0.4666666666666667,1.0
XGBoost,0.4672435105067985,1.0
XGBoost,0.46782178217821785,1.0
XGBoost,0.4684014869888476,1.0
XGBoost,0.46898263027295284,1.0
XGBoost,0.46956521739130436,1.0
XGBoost,0.4701492537313433,1.0
XGBoost,0.47073474470734744,1.0
XGBoost,0.4713216957605985,1.0
XGBoost,0.47191011235955055,1.0
XGBoost,0.4725,1.0
XGBoost,0.47309136420525655,1.0
XGBoost,0.47368421052631576,1.0
XGBoost,0.4742785445420326,1.0
XGBoost,0.4748743718592965,1.0
XGBoost,0.47547169811320755,1.0
XGBoost,0.4760705289672544,1.0
XGBoost,0.4766708701134931,1.0
XGBoost,0.4772727272727273,1.0
XGBoost,0.4778761061946903,1.0
XGBoost,0.47848101265822784,1.0
XGBoost,0.4790874524714829,1.0
XGBoost,0.4796954314720812,1.0
XGBoost,0.48030495552731894,1.0
XGBoost,0.48091603053435117,1.0
XGBoost,0.48152866242038217,1.0
XGBoost,0.48214285714285715,1.0
XGBoost,0.4827586206896552,1.0
XGBoost,0.4833759590792839,1.0
XGBoost,0.4839948783610755,1.0
XGBoost,0.4846153846153846,1.0
XGBoost,0.4852374839537869,1.0
XGBoost,0.48586118251928023,1.0
XGBoost,0.4864864864864865,1.0
XGBoost,0.48711340206185566,1.0
XGBoost,0.48774193548387096,1.0
XGBoost,0.4883720930232558,1.0
XGBoost,0.4890038809831824,1.0
XGBoost,0.4896373056994819,1.0
XGBoost,0.490272373540856,1.0
XGBoost,0.4909090909090909,1.0
XGBoost,0.49154746423927176,1.0
XGBoost,0.4921875,1.0
XGBoost,0.49282920469361147,1.0
XGBoost,0.4934725848563969,1.0
XGBoost,0.49411764705882355,1.0
XGBoost,0.49476439790575916,1.0
XGBoost,0.4954128440366973,1.0
XGBoost,0.49606299212598426,1.0
XGBoost,0.4967148488830486,1.0
XGBoost,0.49736842105263157,1.0
XGBoost,0.4980237154150198,1.0
XGBoost,0.49868073878627966,1.0
XGBoost,0.49933949801849403,1.0
XGBoost,0.5,1.0
XGBoost,0.5006622516556292,1.0
XGBoost,0.5013262599469496,1.0
XGBoost,0.50199203187251,1.0
XGBoost,0.5026595744680851,1.0
XGBoost,0.5033288948069241,1.0
XGBoost,0.504,1.0
XGBoost,0.5046728971962616,1.0
XGBoost,0.5053475935828877,1.0
XGBoost,0.5060240963855421,1.0
XGBoost,0.5067024128686327,1.0
XGBoost,0.5073825503355704,1.0
XGBoost,0.5080645161290323,1.0
XGBoost,0.5087483176312247,1.0
XGBoost,0.5094339622641509,1.0
XGBoost,0.5101214574898786,1.0
XGBoost,0.5108108108108108,1.0
XGBoost,0.5115020297699594,1.0
XGBoost,0.5121951219512195,1.0
XGBoost,0.5128900949796472,1.0
XGBoost,0.5135869565217391,1.0
XGBoost,0.5142857142857142,1.0
XGBoost,0.5149863760217984,1.0
XGBoost,0.5156889495225102,1.0
XGBoost,0.5163934426229508,1.0
XGBoost,0.5170998632010944,1.0
XGBoost,0.5178082191780822,1.0
XGBoost,0.5185185185185185,1.0
XGBoost,0.5192307692307693,1.0
XGBoost,0.5199449793672627,1.0
XGBoost,0.5206611570247934,1.0
XGBoost,0.5213793103448275,1.0
XGBoost,0.5220994475138122,1.0
XGBoost,0.5228215767634855,1.0
XGBoost,0.5235457063711911,1.0
XGBoost,0.5242718446601942,1.0
XGBoost,0.525,1.0
XGBoost,0.5257301808066759,1.0
XGBoost,0.5264623955431755,1.0
XGBoost,0.5271966527196653,1.0
XGBoost,0.5279329608938548,1.0
XGBoost,0.5286713286713287,1.0
XGBoost,0.5294117647058824,1.0
XGBoost,0.5301542776998598,1.0
XGBoost,0.5308988764044944,1.0
XGBoost,0.5316455696202531,1.0
XGBoost,0.532394366197183,1.0
XGBoost,0.5331452750352609,1.0
XGBoost,0.5338983050847458,1.0
XGBoost,0.5346534653465347,1.0
XGBoost,0.5354107648725213,1.0
XGBoost,0.5361702127659574,1.0
XGBoost,0.5369318181818182,1.0
XGBoost,0.5376955903271693,1.0
XGBoost,0.5384615384615384,1.0
XGBoost,0.5392296718972895,1.0
XGBoost,0.54,1.0
XGBoost,0.5407725321888412,1.0
XGBoost,0.5415472779369628,1.0
XGBoost,0.5423242467718795,1.0
XGBoost,0.5431034482758621,1.0
XGBoost,0.543884892086331,1.0
XGBoost,0.5446685878962536,1.0
XGBoost,0.5454545454545454,1.0
XGBoost,0.546242774566474,1.0
XGBoost,0.5470332850940666,1.0
XGBoost,0.5478260869565217,1.0
XGBoost,0.548621190130624,1.0
XGBoost,0.5494186046511628,1.0
XGBoost,0.5502183406113537,1.0
XGBoost,0.5510204081632653,1.0
XGBoost,0.5518248175182482,1.0
XGBoost,0.5526315789473685,1.0
XGBoost,0.5534407027818448,1.0
XGBoost,0.5542521994134897,1.0
XGBoost,0.5550660792951542,1.0
XGBoost,0.5558823529411765,1.0
XGBoost,0.5567010309278351,1.0
XGBoost,0.5575221238938053,1.0
XGBoost,0.5583456425406204,1.0
XGBoost,0.5591715976331361,1.0
XGBoost,0.56,1.0
XGBoost,0.5608308605341247,1.0
XGBoost,0.5616641901931649,1.0
XGBoost,0.5625,1.0
XGBoost,0.563338301043219,1.0
XGBoost,0.564179104477612,1.0
XGBoost,0.5650224215246636,1.0
XGBoost,0.5658682634730539,1.0
XGBoost,0.5667166416791605,1.0
XGBoost,0.5675675675675675,1.0
XGBoost,0.5684210526315789,1.0
XGBoost,0.5692771084337349,1.0
XGBoost,0.5701357466063348,1.0
XGBoost,0.5709969788519638,1.0
XGBoost,0.5718608169440242,1.0
XGBoost,0.5727272727272728,1.0
XGBoost,0.5735963581183612,1.0
XGBoost,0.574468085106383,1.0
XGBoost,0.5753424657534246,1.0
XGBoost,0.5762195121951219,1.0
XGBoost,0.5770992366412214,1.0
XGBoost,0.5779816513761468,1.0
XGBoost,0.5788667687595712,1.0
XGBoost,0.5797546012269938,1.0
XGBoost,0.5806451612903226,1.0
XGBoost,0.5815384615384616,1.0
XGBoost,0.5824345146379045,1.0
XGBoost,0.5833333333333334,1.0
XGBoost,0.5842349304482226,1.0
XGBoost,0.5851393188854489,1.0
XGBoost,0.586046511627907,1.0
XGBoost,0.5869565217391305,1.0
XGBoost,0.5878693623639192,1.0
XGBoost,0.5887850467289719,1.0
XGBoost,0.5897035881435257,1.0
XGBoost,0.590625,1.0
XGBoost,0.5915492957746479,1.0
XGBoost,0.5924764890282131,1.0
XGBoost,0.5934065934065934,1.0
XGBoost,0.5943396226415094,1.0
XGBoost,0.5952755905511811,1.0
XGBoost,0.5962145110410094,1.0
XGBoost,0.5971563981042654,1.0
XGBoost,0.5981012658227848,1.0
XGBoost,0.5990491283676703,1.0
XGBoost,0.6,1.0
XGBoost,0.6009538950715422,1.0
XGBoost,0.6019108280254777,1.0
XGBoost,0.6028708133971292,1.0
XGBoost,0.6038338658146964,1.0
XGBoost,0.6048,1.0
XGBoost,0.6057692307692307,1.0
XGBoost,0.6067415730337079,1.0
XGBoost,0.6077170418006431,1.0
XGBoost,0.6086956521739131,1.0
XGBoost,0.6096774193548387,1.0
XGBoost,0.6106623586429726,1.0
XGBoost,0.6116504854368932,1.0
XGBoost,0.6126418152350082,1.0
XGBoost,0.6136363636363636,1.0
XGBoost,0.6146341463414634,1.0
XGBoost,0.6156351791530945,1.0
XGBoost,0.6166394779771615,1.0
XGBoost,0.6176470588235294,1.0
XGBoost,0.618657937806874,1.0
XGBoost,0.6196721311475409,1.0
XGBoost,0.6206896551724138,1.0
XGBoost,0.6217105263157895,1.0
XGBoost,0.6227347611202636,1.0
XGBoost,0.6237623762376238,1.0
XGBoost,0.6247933884297521,1.0
XGBoost,0.6258278145695364,1.0
XGBoost,0.6268656716417911,1.0
XGBoost,0.627906976744186,1.0
XGBoost,0.6289517470881864,1.0
XGBoost,0.63,1.0
XGBoost,0.6310517529215359,1.0
XGBoost,0.6321070234113713,1.0
XGBoost,0.6331658291457286,1.0
XGBoost,0.6342281879194631,1.0
XGBoost,0.6352941176470588,1.0
XGBoost,0.6363636363636364,1.0
XGBoost,0.6374367622259697,1.0
XGBoost,0.6385135135135135,1.0
XGBoost,0.6395939086294417,1.0
XGBoost,0.6406779661016949,1.0
XGBoost,0.6417657045840407,1.0
XGBoost,0.6428571428571429,1.0
XGBoost,0.6439522998296422,1.0
XGBoost,0.6450511945392492,1.0
XGBoost,0.6461538461538462,1.0
XGBoost,0.6472602739726028,1.0
XGBoost,0.6483704974271012,1.0
XGBoost,0.6494845360824743,1.0
XGBoost,0.6506024096385542,1.0
XGBoost,0.6517241379310345,1.0
XGBoost,0.6528497409326425,1.0
XGBoost,0.6539792387543253,1.0
XGBoost,0.6551126516464472,1.0
XGBoost,0.65625,1.0
XGBoost,0.6573913043478261,1.0
XGBoost,0.6585365853658537,1.0
XGBoost,0.6596858638743456,1.0
XGBoost,0.6608391608391608,1.0
XGBoost,0.6619964973730298,1.0
XGBoost,0.6631578947368421,1.0
XGBoost,0.664323374340949,1.0
XGBoost,0.6654929577464789,1.0
XGBoost,0.6666666666666666,1.0
XGBoost,0.6678445229681979,1.0
XGBoost,0.6690265486725664,1.0
XGBoost,0.6702127659574468,1.0
XGBoost,0.6714031971580817,1.0
XGBoost,0.6725978647686833,1.0
XGBoost,0.6737967914438503,1.0
XGBoost,0.675,1.0
XGBoost,0.6762075134168157,1.0
XGBoost,0.6774193548387096,1.0
XGBoost,0.6786355475763016,1.0
XGBoost,0.6798561151079137,1.0
XGBoost,0.6810810810810811,1.0
XGBoost,0.6823104693140795,1.0
XGBoost,0.6835443037974683,1.0
XGBoost,0.6847826086956522,1.0
XGBoost,0.6860254083484574,1.0
XGBoost,0.6872727272727273,1.0
XGBoost,0.6885245901639344,1.0
XGBoost,0.6897810218978102,1.0
XGBoost,0.6910420475319927,1.0
XGBoost,0.6923076923076923,1.0
XGBoost,0.6935779816513762,1.0
XGBoost,0.6948529411764706,1.0
XGBoost,0.6961325966850829,1.0
XGBoost,0.6974169741697417,1.0
XGBoost,0.6987060998151571,1.0
XGBoost,0.7,1.0
XGBoost,0.7012987012987013,1.0
XGBoost,0.7026022304832714,1.0
XGBoost,0.7039106145251397,1.0
XGBoost,0.7052238805970149,1.0
XGBoost,0.7065420560747664,1.0
XGBoost,0.7078651685393258,1.0
XGBoost,0.7091932457786116,1.0
XGBoost,0.7105263157894737,1.0
XGBoost,0.711864406779661,1.0
XGBoost,0.7132075471698113,1.0
XGBoost,0.7145557655954632,1.0
XGBoost,0.7159090909090909,1.0
XGBoost,0.7172675521821632,1.0
XGBoost,0.7186311787072244,1.0
XGBoost,0.72,1.0
XGBoost,0.7213740458015268,1.0
XGBoost,0.722753346080306,1.0
XGBoost,0.7241379310344828,1.0
XGBoost,0.72552783109405,1.0
XGBoost,0.7269230769230769,1.0
XGBoost,0.7283236994219653,1.0
XGBoost,0.7297297297297297,1.0
XGBoost,0.7311411992263056,1.0
XGBoost,0.7325581395348837,1.0
XGBoost,0.7339805825242719,1.0
XGBoost,0.7354085603112841,1.0
XGBoost,0.7368421052631579,1.0
XGBoost,0.73828125,1.0
XGBoost,0.7397260273972602,1.0
XGBoost,0.7411764705882353,1.0
XGBoost,0.7426326129666012,1.0
XGBoost,0.7440944881889764,1.0
XGBoost,0.7455621301775148,1.0
XGBoost,0.7470355731225297,1.0
XGBoost,0.7485148514851485,1.0
XGBoost,0.75,1.0
XGBoost,0.7514910536779325,1.0
XGBoost,0.7529880478087649,1.0
XGBoost,0.7544910179640718,1.0
XGBoost,0.756,1.0
XGBoost,0.7575150300601202,1.0
XGBoost,0.7590361445783133,1.0
XGBoost,0.7605633802816901,1.0
XGBoost,0.7620967741935484,1.0
XGBoost,0.7636363636363637,1.0
XGBoost,0.7651821862348178,1.0
XGBoost,0.7667342799188641,1.0
XGBoost,0.7682926829268293,1.0
XGBoost,0.769857433808554,1.0
XGBoost,0.7714285714285715,1.0
XGBoost,0.7730061349693251,1.0
XGBoost,0.7745901639344263,1.0
XGBoost,0.7761806981519507,1.0
XGBoost,0.7777777777777778,1.0
XGBoost,0.7793814432989691,1.0
XGBoost,0.78099173553719,1.0
XGBoost,0.782608695652174,1.0
XGBoost,0.7842323651452282,1.0
XGBoost,0.7858627858627859,1.0
XGBoost,0.7875,1.0
XGBoost,0.7891440501043842,1.0
XGBoost,0.7907949790794979,1.0
XGBoost,0.7924528301886793,1.0
XGBoost,0.7941176470588235,1.0
XGBoost,0.7957894736842105,1.0
XGBoost,0.7974683544303798,1.0
XGBoost,0.7991543340380549,1.0
XGBoost,0.8008474576271186,1.0
XGBoost,0.802547770700637,1.0
XGBoost,0.8042553191489362,1.0
XGBoost,0.8059701492537313,1.0
XGBoost,0.8076923076923077,1.0
XGBoost,0.8094218415417559,1.0
XGBoost,0.8111587982832618,1.0
XGBoost,0.8129032258064516,1.0
XGBoost,0.8146551724137931,1.0
XGBoost,0.816414686825054,1.0
XGBoost,0.8181818181818182,1.0
XGBoost,0.8199566160520607,1.0
XGBoost,0.8217391304347826,1.0
XGBoost,0.8235294117647058,1.0
XGBoost,0.8253275109170306,1.0
XGBoost,0.8271334792122538,1.0
XGBoost,0.8289473684210527,1.0
XGBoost,0.8307692307692308,1.0
XGBoost,0.8325991189427313,1.0
XGBoost,0.8344370860927153,1.0
XGBoost,0.8362831858407079,1.0
XGBoost,0.8381374722838137,1.0
XGBoost,0.84,1.0
XGBoost,0.8418708240534521,1.0
XGBoost,0.84375,1.0
XGBoost,0.8456375838926175,1.0
XGBoost,0.8475336322869955,1.0
XGBoost,0.849438202247191,1.0
XGBoost,0.8513513513513513,1.0
XGBoost,0.8532731376975169,1.0
XGBoost,0.8552036199095022,1.0
XGBoost,0.8571428571428571,1.0
XGBoost,0.8590909090909091,1.0
XGBoost,0.8610478359908884,1.0
XGBoost,0.863013698630137,1.0
XGBoost,0.8649885583524027,1.0
XGBoost,0.8669724770642202,1.0
XGBoost,0.8689655172413793,1.0
XGBoost,0.8709677419354839,1.0
XGBoost,0.8729792147806005,1.0
XGBoost,0.875,1.0
XGBoost,0.877030162412993,1.0
XGBoost,0.8790697674418605,1.0
XGBoost,0.8811188811188811,1.0
XGBoost,0.883177570093458,1.0
XGBoost,0.8852459016393442,1.0
XGBoost,0.8873239436619719,1.0
XGBoost,0.8894117647058823,1.0
XGBoost,0.8915094339622641,1.0
XGBoost,0.8936170212765957,1.0
XGBoost,0.8957345971563981,1.0
XGBoost,0.8978622327790974,1.0
XGBoost,0.9,1.0
XGBoost,0.9021479713603818,1.0
XGBoost,0.9043062200956937,1.0
XGBoost,0.9040767386091128,0.9973544973544973
XGBoost,0.90625,0.9973544973544973
XGBoost,0.908433734939759,0.9973544973544973
XGBoost,0.9106280193236715,0.9973544973544973
XGBoost,0.9128329297820823,0.9973544973544973
XGBoost,0.9150485436893204,0.9973544973544973
XGBoost,0.9172749391727494,0.9973544973544973
XGBoost,0.9195121951219513,0.9973544973544973
XGBoost,0.921760391198044,0.9973544973544973
XGBoost,0.9240196078431373,0.9973544973544973
XGBoost,0.9262899262899262,0.9973544973544973
XGBoost,0.9285714285714286,0.9973544973544973
XGBoost,0.928395061728395,0.9947089947089947
XGBoost,0.9306930693069307,0.9947089947089947
XGBoost,0.9330024813895782,0.9947089947089947
XGBoost,0.9353233830845771,0.9947089947089947
XGBoost,0.9376558603491272,0.9947089947089947
XGBoost,0.94,0.9947089947089947
XGBoost,0.9423558897243107,0.9947089947089947
XGBoost,0.9422110552763819,0.9920634920634921
XGBoost,0.9445843828715366,0.9920634920634921
XGBoost,0.946969696969697,0.9920634920634921
XGBoost,0.9493670886075949,0.9920634920634921
XGBoost,0.9517766497461929,0.9920634920634921
XGBoost,0.9541984732824428,0.9920634920634921
XGBoost,0.9566326530612245,0.9920634920634921
XGBoost,0.959079283887468,0.9920634920634921
XGBoost,0.9615384615384616,0.9920634920634921
XGBoost,0.9640102827763496,0.9920634920634921
XGBoost,0.9639175257731959,0.9894179894179894
XGBoost,0.9664082687338501,0.9894179894179894
XGBoost,0.9689119170984456,0.9894179894179894
XGBoost,0.9714285714285714,0.9894179894179894
XGBoost,0.9713541666666666,0.9867724867724867
XGBoost,0.9738903394255874,0.9867724867724867
XGBoost,0.9764397905759162,0.9867724867724867
XGBoost,0.979002624671916,0.9867724867724867
XGBoost,0.9789473684210527,0.9841269841269841
XGBoost,0.9815303430079155,0.9841269841269841
XGBoost,0.9841269841269841,0.9841269841269841
XGBoost,0.986737400530504,0.9841269841269841
XGBoost,0.9893617021276596,0.9841269841269841
XGBoost,0.9893333333333333,0.9814814814814815
XGBoost,0.9919786096256684,0.9814814814814815
XGBoost,0.9919571045576407,0.9788359788359788
XGBoost,0.9919354838709677,0.9761904761904762
XGBoost,0.9919137466307277,0.9735449735449735
XGBoost,0.9945945945945946,0.9735449735449735
XGBoost,0.994579945799458,0.9708994708994709
XGBoost,0.9945652173913043,0.9682539682539683
XGBoost,0.9945504087193461,0.9656084656084656
XGBoost,0.994535519125683,0.9629629629629629
XGBoost,0.9945054945054945,0.9576719576719577
XGBoost,0.9944903581267218,0.955026455026455
XGBoost,0.994475138121547,0.9523809523809523
XGBoost,0.9944598337950139,0.9497354497354498
XGBoost,0.9944444444444445,0.9470899470899471
XGBoost,0.9944289693593314,0.9444444444444444
XGBoost,0.994413407821229,0.9417989417989417
XGBoost,0.9943977591036415,0.9391534391534392
XGBoost,0.9943820224719101,0.9365079365079365
XGBoost,0.9943661971830986,0.9338624338624338
XGBoost,0.9943502824858758,0.9312169312169312
XGBoost,0.9943342776203966,0.9285714285714286
XGBoost,0.9943181818181818,0.9259259259259259
XGBoost,0.9943019943019943,0.9232804232804233
XGBoost,0.9971428571428571,0.9232804232804233
XGBoost,0.997134670487106,0.9206349206349206
XGBoost,0.9971264367816092,0.917989417989418
XGBoost,0.9971181556195965,0.9153439153439153
XGBoost,0.9971098265895953,0.9126984126984127
XGBoost,0.9971014492753624,0.91005291005291
XGBoost,0.997093023255814,0.9074074074074074
XGBoost,0.9970845481049563,0.9047619047619048
XGBoost,0.9970760233918129,0.9021164021164021
XGBoost,0.9970674486803519,0.8994708994708994
XGBoost,0.9970588235294118,0.8968253968253969
XGBoost,0.9970501474926253,0.8941798941798942
XGBoost,0.9970414201183432,0.8915343915343915
XGBoost,0.9970326409495549,0.8888888888888888
XGBoost,0.9970238095238095,0.8862433862433863
XGBoost,0.9970149253731343,0.8835978835978836
XGBoost,0.9970059880239521,0.8809523809523809
XGBoost,0.996996996996997,0.8783068783068783
XGBoost,0.9969879518072289,0.8756613756613757
XGBoost,0.9969788519637462,0.873015873015873
XGBoost,0.996969696969697,0.8703703703703703
XGBoost,0.9969604863221885,0.8677248677248677
XGBoost,0.9969512195121951,0.8650793650793651
XGBoost,0.9969418960244648,0.8624338624338624
XGBoost,0.9969325153374233,0.8597883597883598
XGBoost,0.9969230769230769,0.8571428571428571
XGBoost,0.9969135802469136,0.8544973544973545
XGBoost,0.9969040247678018,0.8518518518518519
XGBoost,0.9968944099378882,0.8492063492063492
